,Unnamed: 0,WINTERTIJD,Leveren,Terugleveren,TOTAAL
127,8767,2021-04-02 08:00:00,649,0,649
128,8768,2021-04-02 08:15:00,601,0,601
129,8769,2021-04-02 08:30:00,583,0,583
130,8770,2021-04-02 08:45:00,546,0,546
131,8771,2021-04-02 09:00:00,550,0,550
132,8772,2021-04-02 09:15:00,555,0,555
133,8773,2021-04-02 09:30:00,549,0,549
134,8774,2021-04-02 09:45:00,568,0,568
135,8775,2021-04-02 10:00:00,516,0,516
136,8776,2021-04-02 10:15:00,518,0,518
137,8777,2021-04-02 10:30:00,455,0,455
138,8778,2021-04-02 10:45:00,426,0,426
139,8779,2021-04-02 11:00:00,454,0,454
140,8780,2021-04-02 11:15:00,464,0,464
141,8781,2021-04-02 11:30:00,441,0,441
142,8782,2021-04-02 11:45:00,464,0,464
143,8783,2021-04-02 12:00:00,422,0,422
144,8784,2021-04-02 12:15:00,419,0,419
145,8785,2021-04-02 12:30:00,409,0,409
146,8786,2021-04-02 12:45:00,451,0,451
147,8787,2021-04-02 13:00:00,431,0,431
148,8788,2021-04-02 13:15:00,486,0,486
149,8789,2021-04-02 13:30:00,461,0,461
150,8790,2021-04-02 13:45:00,457,0,457
151,8791,2021-04-02 14:00:00,422,0,422
152,8792,2021-04-02 14:15:00,455,0,455
153,8793,2021-04-02 14:30:00,445,0,445
154,8794,2021-04-02 14:45:00,520,0,520
155,8795,2021-04-02 15:00:00,476,0,476
156,8796,2021-04-02 15:15:00,486,0,486
157,8797,2021-04-02 15:30:00,486,0,486
158,8798,2021-04-02 15:45:00,538,0,538
159,8799,2021-04-02 16:00:00,277,0,277
160,8800,2021-04-02 16:15:00,130,0,130
161,8801,2021-04-02 16:30:00,326,0,326
162,8802,2021-04-02 16:45:00,336,0,336
163,8803,2021-04-02 17:00:00,451,0,451
164,8804,2021-04-02 17:15:00,516,0,516
165,8805,2021-04-02 17:30:00,531,0,531
166,8806,2021-04-02 17:45:00,537,0,537
167,8807,2021-04-02 18:00:00,578,0,578
168,8808,2021-04-02 18:15:00,577,0,577
169,8809,2021-04-02 18:30:00,562,0,562
170,8810,2021-04-02 18:45:00,593,0,593
171,8811,2021-04-02 19:00:00,564,0,564
172,8812,2021-04-02 19:15:00,595,0,595
173,8813,2021-04-02 19:30:00,593,0,593
174,8814,2021-04-02 19:45:00,578,0,578
175,8815,2021-04-02 20:00:00,574,0,574
176,8816,2021-04-02 20:15:00,553,0,553
177,8817,2021-04-02 20:30:00,583,0,583
178,8818,2021-04-02 20:45:00,572,0,572
179,8819,2021-04-02 21:00:00,581,0,581
180,8820,2021-04-02 21:15:00,560,0,560
181,8821,2021-04-02 21:30:00,570,0,570
182,8822,2021-04-02 21:45:00,567,0,567
183,8823,2021-04-02 22:00:00,561,0,561
184,8824,2021-04-02 22:15:00,554,0,554
185,8825,2021-04-02 22:30:00,540,0,540
186,8826,2021-04-02 22:45:00,564,0,564
187,8827,2021-04-02 23:00:00,550,0,550
188,8828,2021-04-02 23:15:00,546,0,546
189,8829,2021-04-02 23:30:00,540,0,540
190,8830,2021-04-02 23:45:00,550,0,550
191,8831,2021-04-03 00:00:00,539,0,539
192,8832,2021-04-03 00:15:00,549,0,549
193,8833,2021-04-03 00:30:00,533,0,533
194,8834,2021-04-03 00:45:00,530,0,530
195,8835,2021-04-03 01:00:00,548,0,548
196,8836,2021-04-03 01:15:00,536,0,536
197,8837,2021-04-03 01:30:00,525,0,525
198,8838,2021-04-03 01:45:00,540,0,540
199,8839,2021-04-03 02:00:00,521,0,521
200,8840,2021-04-03 02:15:00,521,0,521
201,8841,2021-04-03 02:30:00,522,0,522
202,8842,2021-04-03 02:45:00,515,0,515
203,8843,2021-04-03 03:00:00,504,0,504
204,8844,2021-04-03 03:15:00,521,0,521
205,8845,2021-04-03 03:30:00,508,0,508
206,8846,2021-04-03 03:45:00,533,0,533
207,8847,2021-04-03 04:00:00,489,0,489
208,8848,2021-04-03 04:15:00,525,0,525
209,8849,2021-04-03 04:30:00,484,0,484
210,8850,2021-04-03 04:45:00,507,0,507
211,8851,2021-04-03 05:00:00,511,0,511
212,8852,2021-04-03 05:15:00,539,0,539
213,8853,2021-04-03 05:30:00,540,0,540
214,8854,2021-04-03 05:45:00,568,0,568
215,8855,2021-04-03 06:00:00,571,0,571
216,8856,2021-04-03 06:15:00,598,0,598
217,8857,2021-04-03 06:30:00,596,0,596
218,8858,2021-04-03 06:45:00,600,0,600
219,8859,2021-04-03 07:00:00,575,0,575
220,8860,2021-04-03 07:15:00,581,0,581
221,8861,2021-04-03 07:30:00,515,0,515
222,8862,2021-04-03 07:45:00,537,0,537
223,8863,2021-04-03 08:00:00,488,0,488
224,8864,2021-04-03 08:15:00,494,0,494
225,8865,2021-04-03 08:30:00,443,0,443
226,8866,2021-04-03 08:45:00,429,0,429
227,8867,2021-04-03 09:00:00,327,0,327
228,8868,2021-04-03 09:15:00,418,0,418
229,8869,2021-04-03 09:30:00,451,0,451
230,8870,2021-04-03 09:45:00,335,0,335
231,8871,2021-04-03 10:00:00,115,0,115
232,8872,2021-04-03 10:15:00,192,0,192
233,8873,2021-04-03 10:30:00,167,0,167
234,8874,2021-04-03 10:45:00,194,0,194
235,8875,2021-04-03 11:00:00,307,0,307
236,8876,2021-04-03 11:15:00,244,0,244
237,8877,2021-04-03 11:30:00,250,0,250
238,8878,2021-04-03 11:45:00,51,-26,25
239,8879,2021-04-03 12:00:00,0,-133,-133
240,8880,2021-04-03 12:15:00,1,-112,-111
241,8881,2021-04-03 12:30:00,6,-91,-85
242,8882,2021-04-03 12:45:00,55,-73,-18
243,8883,2021-04-03 13:00:00,0,-226,-226
244,8884,2021-04-03 13:15:00,13,-168,-155
245,8885,2021-04-03 13:30:00,0,-197,-197
246,8886,2021-04-03 13:45:00,0,-211,-211
247,8887,2021-04-03 14:00:00,0,-216,-216
248,8888,2021-04-03 14:15:00,0,-218,-218
249,8889,2021-04-03 14:30:00,0,-217,-217
250,8890,2021-04-03 14:45:00,0,-181,-181
251,8891,2021-04-03 15:00:00,0,-167,-167
252,8892,2021-04-03 15:15:00,0,-173,-173
253,8893,2021-04-03 15:30:00,0,-117,-117
254,8894,2021-04-03 15:45:00,0,-129,-129
255,8895,2021-04-03 16:00:00,0,-77,-77
256,8896,2021-04-03 16:15:00,0,-54,-54
257,8897,2021-04-03 16:30:00,0,-57,-57
258,8898,2021-04-03 16:45:00,11,-2,9
259,8899,2021-04-03 17:00:00,60,0,60
260,8900,2021-04-03 17:15:00,95,0,95
261,8901,2021-04-03 17:30:00,247,0,247
262,8902,2021-04-03 17:45:00,223,0,223
263,8903,2021-04-03 18:00:00,270,0,270
264,8904,2021-04-03 18:15:00,333,0,333
265,8905,2021-04-03 18:30:00,432,0,432
266,8906,2021-04-03 18:45:00,438,0,438
267,8907,2021-04-03 19:00:00,470,0,470
268,8908,2021-04-03 19:15:00,485,0,485
269,8909,2021-04-03 19:30:00,505,0,505
270,8910,2021-04-03 19:45:00,488,0,488
271,8911,2021-04-03 20:00:00,513,0,513
272,8912,2021-04-03 20:15:00,512,0,512
273,8913,2021-04-03 20:30:00,515,0,515
274,8914,2021-04-03 20:45:00,503,0,503
275,8915,2021-04-03 21:00:00,523,0,523
276,8916,2021-04-03 21:15:00,496,0,496
277,8917,2021-04-03 21:30:00,536,0,536
278,8918,2021-04-03 21:45:00,514,0,514
279,8919,2021-04-03 22:00:00,510,0,510
280,8920,2021-04-03 22:15:00,505,0,505
281,8921,2021-04-03 22:30:00,520,0,520
282,8922,2021-04-03 22:45:00,507,0,507
283,8923,2021-04-03 23:00:00,513,0,513
284,8924,2021-04-03 23:15:00,499,0,499
285,8925,2021-04-03 23:30:00,500,0,500
286,8926,2021-04-03 23:45:00,505,0,505
287,8927,2021-04-04 00:00:00,510,0,510
288,8928,2021-04-04 00:15:00,513,0,513
289,8929,2021-04-04 00:30:00,508,0,508
290,8930,2021-04-04 00:45:00,502,0,502
291,8931,2021-04-04 01:00:00,496,0,496
292,8932,2021-04-04 01:15:00,500,0,500
293,8933,2021-04-04 01:30:00,517,0,517
294,8934,2021-04-04 01:45:00,485,0,485
295,8935,2021-04-04 02:00:00,526,0,526
296,8936,2021-04-04 02:15:00,481,0,481
297,8937,2021-04-04 02:30:00,470,0,470
298,8938,2021-04-04 02:45:00,488,0,488
299,8939,2021-04-04 03:00:00,518,0,518
300,8940,2021-04-04 03:15:00,479,0,479
301,8941,2021-04-04 03:30:00,480,0,480
302,8942,2021-04-04 03:45:00,507,0,507
303,8943,2021-04-04 04:00:00,488,0,488
304,8944,2021-04-04 04:15:00,476,0,476
305,8945,2021-04-04 04:30:00,474,0,474
306,8946,2021-04-04 04:45:00,495,0,495
307,8947,2021-04-04 05:00:00,478,0,478
308,8948,2021-04-04 05:15:00,487,0,487
309,8949,2021-04-04 05:30:00,480,0,480
310,8950,2021-04-04 05:45:00,482,0,482
311,8951,2021-04-04 06:00:00,492,0,492
312,8952,2021-04-04 06:15:00,490,0,490
313,8953,2021-04-04 06:30:00,476,0,476
314,8954,2021-04-04 06:45:00,490,0,490
315,8955,2021-04-04 07:00:00,470,0,470
316,8956,2021-04-04 07:15:00,457,0,457
317,8957,2021-04-04 07:30:00,481,0,481
318,8958,2021-04-04 07:45:00,439,0,439
319,8959,2021-04-04 08:00:00,449,0,449
320,8960,2021-04-04 08:15:00,443,0,443
321,8961,2021-04-04 08:30:00,405,0,405
322,8962,2021-04-04 08:45:00,393,0,393
323,8963,2021-04-04 09:00:00,403,0,403
324,8964,2021-04-04 09:15:00,386,0,386
325,8965,2021-04-04 09:30:00,369,0,369
326,8966,2021-04-04 09:45:00,335,0,335
327,8967,2021-04-04 10:00:00,360,0,360
328,8968,2021-04-04 10:15:00,322,0,322
329,8969,2021-04-04 10:30:00,302,0,302
330,8970,2021-04-04 10:45:00,285,0,285
331,8971,2021-04-04 11:00:00,309,0,309
332,8972,2021-04-04 11:15:00,273,0,273
333,8973,2021-04-04 11:30:00,267,0,267
334,8974,2021-04-04 11:45:00,251,0,251
335,8975,2021-04-04 12:00:00,251,0,251
336,8976,2021-04-04 12:15:00,210,0,210
337,8977,2021-04-04 12:30:00,172,0,172
338,8978,2021-04-04 12:45:00,126,0,126
339,8979,2021-04-04 13:00:00,128,0,128
340,8980,2021-04-04 13:15:00,57,-2,55
341,8981,2021-04-04 13:30:00,151,0,151
342,8982,2021-04-04 13:45:00,155,0,155
343,8983,2021-04-04 14:00:00,30,-45,-15
344,8984,2021-04-04 14:15:00,69,0,69
345,8985,2021-04-04 14:30:00,67,-1,66
346,8986,2021-04-04 14:45:00,25,-112,-87
347,8987,2021-04-04 15:00:00,82,-1,81
348,8988,2021-04-04 15:15:00,123,-31,92
349,8989,2021-04-04 15:30:00,86,-4,82
350,8990,2021-04-04 15:45:00,54,-52,2
351,8991,2021-04-04 16:00:00,171,-2,169
352,8992,2021-04-04 16:15:00,304,0,304
353,8993,2021-04-04 16:30:00,324,0,324
354,8994,2021-04-04 16:45:00,281,0,281
355,8995,2021-04-04 17:00:00,301,0,301
356,8996,2021-04-04 17:15:00,325,0,325
357,8997,2021-04-04 17:30:00,269,0,269
358,8998,2021-04-04 17:45:00,335,0,335
359,8999,2021-04-04 18:00:00,283,0,283
360,9000,2021-04-04 18:15:00,321,0,321
361,9001,2021-04-04 18:30:00,407,0,407
362,9002,2021-04-04 18:45:00,392,0,392
363,9003,2021-04-04 19:00:00,442,0,442
364,9004,2021-04-04 19:15:00,493,0,493
365,9005,2021-04-04 19:30:00,496,0,496
366,9006,2021-04-04 19:45:00,486,0,486
367,9007,2021-04-04 20:00:00,486,0,486
368,9008,2021-04-04 20:15:00,517,0,517
369,9009,2021-04-04 20:30:00,483,0,483
370,9010,2021-04-04 20:45:00,503,0,503
371,9011,2021-04-04 21:00:00,521,0,521
372,9012,2021-04-04 21:15:00,491,0,491
373,9013,2021-04-04 21:30:00,519,0,519
374,9014,2021-04-04 21:45:00,502,0,502
375,9015,2021-04-04 22:00:00,509,0,509
376,9016,2021-04-04 22:15:00,501,0,501
377,9017,2021-04-04 22:30:00,511,0,511
378,9018,2021-04-04 22:45:00,501,0,501
379,9019,2021-04-04 23:00:00,507,0,507
380,9020,2021-04-04 23:15:00,518,0,518
381,9021,2021-04-04 23:30:00,505,0,505
382,9022,2021-04-04 23:45:00,501,0,501
383,9023,2021-04-05 00:00:00,516,0,516
384,9024,2021-04-05 00:15:00,503,0,503
385,9025,2021-04-05 00:30:00,512,0,512
386,9026,2021-04-05 00:45:00,495,0,495
387,9027,2021-04-05 01:00:00,501,0,501
388,9028,2021-04-05 01:15:00,501,0,501
389,9029,2021-04-05 01:30:00,516,0,516
390,9030,2021-04-05 01:45:00,494,0,494
391,9031,2021-04-05 02:00:00,509,0,509
392,9032,2021-04-05 02:15:00,493,0,493
393,9033,2021-04-05 02:30:00,482,0,482
394,9034,2021-04-05 02:45:00,485,0,485
395,9035,2021-04-05 03:00:00,499,0,499
396,9036,2021-04-05 03:15:00,480,0,480
397,9037,2021-04-05 03:30:00,507,0,507
398,9038,2021-04-05 03:45:00,477,0,477
399,9039,2021-04-05 04:00:00,501,0,501
400,9040,2021-04-05 04:15:00,487,0,487
401,9041,2021-04-05 04:30:00,498,0,498
402,9042,2021-04-05 04:45:00,502,0,502
403,9043,2021-04-05 05:00:00,487,0,487
404,9044,2021-04-05 05:15:00,491,0,491
405,9045,2021-04-05 05:30:00,500,0,500
406,9046,2021-04-05 05:45:00,517,0,517
407,9047,2021-04-05 06:00:00,507,0,507
408,9048,2021-04-05 06:15:00,521,0,521
409,9049,2021-04-05 06:30:00,504,0,504
410,9050,2021-04-05 06:45:00,507,0,507
411,9051,2021-04-05 07:00:00,521,0,521
412,9052,2021-04-05 07:15:00,529,0,529
413,9053,2021-04-05 07:30:00,499,0,499
414,9054,2021-04-05 07:45:00,509,0,509
415,9055,2021-04-05 08:00:00,494,0,494
416,9056,2021-04-05 08:15:00,478,0,478
417,9057,2021-04-05 08:30:00,464,0,464
418,9058,2021-04-05 08:45:00,442,0,442
419,9059,2021-04-05 09:00:00,424,0,424
420,9060,2021-04-05 09:15:00,409,0,409
421,9061,2021-04-05 09:30:00,354,0,354
422,9062,2021-04-05 09:45:00,400,0,400
423,9063,2021-04-05 10:00:00,336,0,336
424,9064,2021-04-05 10:15:00,333,0,333
425,9065,2021-04-05 10:30:00,264,0,264
426,9066,2021-04-05 10:45:00,213,0,213
427,9067,2021-04-05 11:00:00,110,-1,109
428,9068,2021-04-05 11:15:00,101,-48,53
429,9069,2021-04-05 11:30:00,48,-135,-87
430,9070,2021-04-05 11:45:00,138,-98,40
431,9071,2021-04-05 12:00:00,77,-132,-55
432,9072,2021-04-05 12:15:00,243,-40,203
433,9073,2021-04-05 12:30:00,9,-232,-223
434,9074,2021-04-05 12:45:00,36,-218,-182
435,9075,2021-04-05 13:00:00,58,-192,-134
436,9076,2021-04-05 13:15:00,67,-136,-69
437,9077,2021-04-05 13:30:00,39,-236,-197
438,9078,2021-04-05 13:45:00,48,-235,-187
439,9079,2021-04-05 14:00:00,71,-141,-70
440,9080,2021-04-05 14:15:00,89,-120,-31
441,9081,2021-04-05 14:30:00,33,-206,-173
442,9082,2021-04-05 14:45:00,47,-144,-97
443,9083,2021-04-05 15:00:00,41,-143,-102
444,9084,2021-04-05 15:15:00,105,-142,-37
445,9085,2021-04-05 15:30:00,17,-210,-193
446,9086,2021-04-05 15:45:00,241,-3,238
447,9087,2021-04-05 16:00:00,221,-40,181
448,9088,2021-04-05 16:15:00,413,0,413
449,9089,2021-04-05 16:30:00,337,0,337
450,9090,2021-04-05 16:45:00,355,0,355
451,9091,2021-04-05 17:00:00,326,0,326
452,9092,2021-04-05 17:15:00,125,-65,60
453,9093,2021-04-05 17:30:00,170,-17,153
454,9094,2021-04-05 17:45:00,253,0,253
455,9095,2021-04-05 18:00:00,203,0,203
456,9096,2021-04-05 18:15:00,286,0,286
457,9097,2021-04-05 18:30:00,393,0,393
458,9098,2021-04-05 18:45:00,432,0,432
459,9099,2021-04-05 19:00:00,460,0,460
460,9100,2021-04-05 19:15:00,458,0,458
461,9101,2021-04-05 19:30:00,495,0,495
462,9102,2021-04-05 19:45:00,491,0,491
463,9103,2021-04-05 20:00:00,498,0,498
464,9104,2021-04-05 20:15:00,493,0,493
465,9105,2021-04-05 20:30:00,509,0,509
466,9106,2021-04-05 20:45:00,501,0,501
467,9107,2021-04-05 21:00:00,501,0,501
468,9108,2021-04-05 21:15:00,506,0,506
469,9109,2021-04-05 21:30:00,505,0,505
470,9110,2021-04-05 21:45:00,502,0,502
471,9111,2021-04-05 22:00:00,510,0,510
472,9112,2021-04-05 22:15:00,497,0,497
473,9113,2021-04-05 22:30:00,507,0,507
474,9114,2021-04-05 22:45:00,501,0,501
475,9115,2021-04-05 23:00:00,496,0,496
476,9116,2021-04-05 23:15:00,501,0,501
477,9117,2021-04-05 23:30:00,507,0,507
478,9118,2021-04-05 23:45:00,510,0,510
479,9119,2021-04-06 00:00:00,502,0,502
480,9120,2021-04-06 00:15:00,504,0,504
481,9121,2021-04-06 00:30:00,507,0,507
482,9122,2021-04-06 00:45:00,487,0,487
483,9123,2021-04-06 01:00:00,518,0,518
484,9124,2021-04-06 01:15:00,494,0,494
485,9125,2021-04-06 01:30:00,496,0,496
486,9126,2021-04-06 01:45:00,509,0,509
487,9127,2021-04-06 02:00:00,499,0,499
488,9128,2021-04-06 02:15:00,490,0,490
489,9129,2021-04-06 02:30:00,491,0,491
490,9130,2021-04-06 02:45:00,503,0,503
491,9131,2021-04-06 03:00:00,487,0,487
492,9132,2021-04-06 03:15:00,499,0,499
493,9133,2021-04-06 03:30:00,487,0,487
494,9134,2021-04-06 03:45:00,503,0,503
495,9135,2021-04-06 04:00:00,489,0,489
496,9136,2021-04-06 04:15:00,490,0,490
497,9137,2021-04-06 04:30:00,493,0,493
498,9138,2021-04-06 04:45:00,533,0,533
499,9139,2021-04-06 05:00:00,513,0,513
500,9140,2021-04-06 05:15:00,573,0,573
501,9141,2021-04-06 05:30:00,579,0,579
502,9142,2021-04-06 05:45:00,596,0,596
503,9143,2021-04-06 06:00:00,633,0,633
504,9144,2021-04-06 06:15:00,636,0,636
505,9145,2021-04-06 06:30:00,627,0,627
506,9146,2021-04-06 06:45:00,647,0,647
507,9147,2021-04-06 07:00:00,622,0,622
508,9148,2021-04-06 07:15:00,624,0,624
509,9149,2021-04-06 07:30:00,637,0,637
510,9150,2021-04-06 07:45:00,571,0,571
511,9151,2021-04-06 08:00:00,515,0,515
512,9152,2021-04-06 08:15:00,525,0,525
513,9153,2021-04-06 08:30:00,578,0,578
514,9154,2021-04-06 08:45:00,494,0,494
515,9155,2021-04-06 09:00:00,482,0,482
516,9156,2021-04-06 09:15:00,443,0,443
517,9157,2021-04-06 09:30:00,529,0,529
518,9158,2021-04-06 09:45:00,557,0,557
519,9159,2021-04-06 10:00:00,594,0,594
520,9160,2021-04-06 10:15:00,500,0,500
521,9161,2021-04-06 10:30:00,91,-13,78
522,9162,2021-04-06 10:45:00,529,0,529
523,9163,2021-04-06 11:00:00,558,0,558
524,9164,2021-04-06 11:15:00,533,0,533
525,9165,2021-04-06 11:30:00,398,0,398
526,9166,2021-04-06 11:45:00,441,0,441
527,9167,2021-04-06 12:00:00,158,-44,114
528,9168,2021-04-06 12:15:00,223,-10,213
529,9169,2021-04-06 12:30:00,579,0,579
530,9170,2021-04-06 12:45:00,512,0,512
531,9171,2021-04-06 13:00:00,456,0,456
532,9172,2021-04-06 13:15:00,228,-16,212
533,9173,2021-04-06 13:30:00,211,-14,197
534,9174,2021-04-06 13:45:00,243,-33,210
535,9175,2021-04-06 14:00:00,451,0,451
536,9176,2021-04-06 14:15:00,422,-2,420
537,9177,2021-04-06 14:30:00,239,-7,232
538,9178,2021-04-06 14:45:00,378,0,378
539,9179,2021-04-06 15:00:00,357,0,357
540,9180,2021-04-06 15:15:00,510,0,510
541,9181,2021-04-06 15:30:00,500,0,500
542,9182,2021-04-06 15:45:00,339,0,339
543,9183,2021-04-06 16:00:00,323,0,323
544,9184,2021-04-06 16:15:00,461,0,461
545,9185,2021-04-06 16:30:00,388,0,388
546,9186,2021-04-06 16:45:00,420,-9,411
547,9187,2021-04-06 17:00:00,152,-12,140
548,9188,2021-04-06 17:15:00,381,0,381
549,9189,2021-04-06 17:30:00,471,0,471
550,9190,2021-04-06 17:45:00,487,0,487
551,9191,2021-04-06 18:00:00,547,0,547
552,9192,2021-04-06 18:15:00,546,0,546
553,9193,2021-04-06 18:30:00,560,0,560
554,9194,2021-04-06 18:45:00,498,0,498
555,9195,2021-04-06 19:00:00,528,0,528
556,9196,2021-04-06 19:15:00,552,0,552
557,9197,2021-04-06 19:30:00,562,0,562
558,9198,2021-04-06 19:45:00,552,0,552
559,9199,2021-04-06 20:00:00,536,0,536
560,9200,2021-04-06 20:15:00,550,0,550
561,9201,2021-04-06 20:30:00,557,0,557
562,9202,2021-04-06 20:45:00,544,0,544
563,9203,2021-04-06 21:00:00,538,0,538
564,9204,2021-04-06 21:15:00,538,0,538
565,9205,2021-04-06 21:30:00,533,0,533
566,9206,2021-04-06 21:45:00,529,0,529
567,9207,2021-04-06 22:00:00,526,0,526
568,9208,2021-04-06 22:15:00,531,0,531
569,9209,2021-04-06 22:30:00,523,0,523
570,9210,2021-04-06 22:45:00,528,0,528
571,9211,2021-04-06 23:00:00,519,0,519
572,9212,2021-04-06 23:15:00,500,0,500
573,9213,2021-04-06 23:30:00,527,0,527
574,9214,2021-04-06 23:45:00,504,0,504
