,Unnamed: 0,WINTERTIJD,Leveren,Terugleveren,TOTAAL
69,17444,2021-07-01 17:15:00,574,0,574
70,17445,2021-07-01 17:30:00,615,0,615
71,17446,2021-07-01 17:45:00,601,0,601
72,17447,2021-07-01 18:00:00,609,0,609
73,17448,2021-07-01 18:15:00,641,0,641
74,17449,2021-07-01 18:30:00,641,0,641
75,17450,2021-07-01 18:45:00,604,0,604
76,17451,2021-07-01 19:00:00,623,0,623
77,17452,2021-07-01 19:15:00,656,0,656
78,17453,2021-07-01 19:30:00,646,0,646
79,17454,2021-07-01 19:45:00,641,0,641
80,17455,2021-07-01 20:00:00,633,0,633
81,17456,2021-07-01 20:15:00,651,0,651
82,17457,2021-07-01 20:30:00,624,0,624
83,17458,2021-07-01 20:45:00,657,0,657
84,17459,2021-07-01 21:00:00,641,0,641
85,17460,2021-07-01 21:15:00,670,0,670
86,17461,2021-07-01 21:30:00,650,0,650
87,17462,2021-07-01 21:45:00,670,0,670
88,17463,2021-07-01 22:00:00,630,0,630
89,17464,2021-07-01 22:15:00,652,0,652
90,17465,2021-07-01 22:30:00,649,0,649
91,17466,2021-07-01 22:45:00,639,0,639
92,17467,2021-07-01 23:00:00,644,0,644
93,17468,2021-07-01 23:15:00,643,0,643
94,17469,2021-07-01 23:30:00,622,0,622
95,17470,2021-07-01 23:45:00,613,0,613
96,17471,2021-07-02 00:00:00,634,0,634
97,17472,2021-07-02 00:15:00,598,0,598
98,17473,2021-07-02 00:30:00,633,0,633
99,17474,2021-07-02 00:45:00,644,0,644
100,17475,2021-07-02 01:00:00,586,0,586
101,17476,2021-07-02 01:15:00,618,0,618
102,17477,2021-07-02 01:30:00,640,0,640
103,17478,2021-07-02 01:45:00,624,0,624
104,17479,2021-07-02 02:00:00,626,0,626
105,17480,2021-07-02 02:15:00,577,0,577
106,17481,2021-07-02 02:30:00,615,0,615
107,17482,2021-07-02 02:45:00,602,0,602
108,17483,2021-07-02 03:00:00,626,0,626
109,17484,2021-07-02 03:15:00,614,0,614
110,17485,2021-07-02 03:30:00,554,0,554
111,17486,2021-07-02 03:45:00,593,0,593
112,17487,2021-07-02 04:00:00,609,0,609
113,17488,2021-07-02 04:15:00,587,0,587
114,17489,2021-07-02 04:30:00,593,0,593
115,17490,2021-07-02 04:45:00,632,0,632
116,17491,2021-07-02 05:00:00,633,0,633
117,17492,2021-07-02 05:15:00,612,0,612
118,17493,2021-07-02 05:30:00,641,0,641
119,17494,2021-07-02 05:45:00,658,0,658
120,17495,2021-07-02 06:00:00,661,0,661
121,17496,2021-07-02 06:15:00,722,0,722
122,17497,2021-07-02 06:30:00,700,0,700
123,17498,2021-07-02 06:45:00,757,0,757
124,17499,2021-07-02 07:00:00,711,0,711
125,17500,2021-07-02 07:15:00,744,0,744
126,17501,2021-07-02 07:30:00,735,0,735
127,17502,2021-07-02 07:45:00,667,0,667
128,17503,2021-07-02 08:00:00,685,0,685
129,17504,2021-07-02 08:15:00,656,0,656
130,17505,2021-07-02 08:30:00,610,0,610
131,17506,2021-07-02 08:45:00,662,0,662
132,17507,2021-07-02 09:00:00,703,0,703
133,17508,2021-07-02 09:15:00,685,0,685
134,17509,2021-07-02 09:30:00,724,0,724
135,17510,2021-07-02 09:45:00,615,0,615
136,17511,2021-07-02 10:00:00,696,0,696
137,17512,2021-07-02 10:15:00,638,0,638
138,17513,2021-07-02 10:30:00,618,0,618
139,17514,2021-07-02 10:45:00,702,0,702
140,17515,2021-07-02 11:00:00,580,0,580
141,17516,2021-07-02 11:15:00,594,0,594
142,17517,2021-07-02 11:30:00,530,0,530
143,17518,2021-07-02 11:45:00,496,0,496
144,17519,2021-07-02 12:00:00,330,0,330
145,17520,2021-07-02 12:15:00,534,0,534
146,17521,2021-07-02 12:30:00,464,0,464
147,17522,2021-07-02 12:45:00,475,0,475
148,17523,2021-07-02 13:00:00,368,0,368
149,17524,2021-07-02 13:15:00,266,0,266
150,17525,2021-07-02 13:30:00,500,0,500
151,17526,2021-07-02 13:45:00,331,0,331
152,17527,2021-07-02 14:00:00,373,0,373
153,17528,2021-07-02 14:15:00,456,0,456
154,17529,2021-07-02 14:30:00,334,0,334
155,17530,2021-07-02 14:45:00,265,0,265
156,17531,2021-07-02 15:00:00,181,0,181
157,17532,2021-07-02 15:15:00,239,0,239
158,17533,2021-07-02 15:30:00,223,0,223
159,17534,2021-07-02 15:45:00,258,0,258
160,17535,2021-07-02 16:00:00,233,0,233
161,17536,2021-07-02 16:15:00,257,0,257
162,17537,2021-07-02 16:30:00,297,0,297
163,17538,2021-07-02 16:45:00,283,0,283
164,17539,2021-07-02 17:00:00,289,0,289
165,17540,2021-07-02 17:15:00,332,0,332
166,17541,2021-07-02 17:30:00,328,0,328
167,17542,2021-07-02 17:45:00,360,0,360
168,17543,2021-07-02 18:00:00,386,0,386
169,17544,2021-07-02 18:15:00,406,0,406
170,17545,2021-07-02 18:30:00,436,0,436
171,17546,2021-07-02 18:45:00,479,0,479
172,17547,2021-07-02 19:00:00,501,0,501
173,17548,2021-07-02 19:15:00,519,0,519
174,17549,2021-07-02 19:30:00,633,0,633
175,17550,2021-07-02 19:45:00,660,0,660
176,17551,2021-07-02 20:00:00,670,0,670
177,17552,2021-07-02 20:15:00,658,0,658
178,17553,2021-07-02 20:30:00,681,0,681
179,17554,2021-07-02 20:45:00,701,0,701
180,17555,2021-07-02 21:00:00,691,0,691
181,17556,2021-07-02 21:15:00,689,0,689
182,17557,2021-07-02 21:30:00,707,0,707
183,17558,2021-07-02 21:45:00,683,0,683
184,17559,2021-07-02 22:00:00,711,0,711
185,17560,2021-07-02 22:15:00,669,0,669
186,17561,2021-07-02 22:30:00,658,0,658
187,17562,2021-07-02 22:45:00,658,0,658
188,17563,2021-07-02 23:00:00,663,0,663
189,17564,2021-07-02 23:15:00,664,0,664
190,17565,2021-07-02 23:30:00,633,0,633
191,17566,2021-07-02 23:45:00,642,0,642
192,17567,2021-07-03 00:00:00,664,0,664
193,17568,2021-07-03 00:15:00,645,0,645
194,17569,2021-07-03 00:30:00,651,0,651
195,17570,2021-07-03 00:45:00,626,0,626
196,17571,2021-07-03 01:00:00,585,0,585
197,17572,2021-07-03 01:15:00,654,0,654
198,17573,2021-07-03 01:30:00,630,0,630
199,17574,2021-07-03 01:45:00,621,0,621
200,17575,2021-07-03 02:00:00,614,0,614
201,17576,2021-07-03 02:15:00,608,0,608
202,17577,2021-07-03 02:30:00,591,0,591
203,17578,2021-07-03 02:45:00,616,0,616
204,17579,2021-07-03 03:00:00,590,0,590
205,17580,2021-07-03 03:15:00,602,0,602
206,17581,2021-07-03 03:30:00,634,0,634
207,17582,2021-07-03 03:45:00,583,0,583
208,17583,2021-07-03 04:00:00,606,0,606
209,17584,2021-07-03 04:15:00,611,0,611
210,17585,2021-07-03 04:30:00,593,0,593
211,17586,2021-07-03 04:45:00,598,0,598
212,17587,2021-07-03 05:00:00,613,0,613
213,17588,2021-07-03 05:15:00,614,0,614
214,17589,2021-07-03 05:30:00,587,0,587
215,17590,2021-07-03 05:45:00,629,0,629
216,17591,2021-07-03 06:00:00,609,0,609
217,17592,2021-07-03 06:15:00,645,0,645
218,17593,2021-07-03 06:30:00,610,0,610
219,17594,2021-07-03 06:45:00,572,0,572
220,17595,2021-07-03 07:00:00,496,0,496
221,17596,2021-07-03 07:15:00,497,0,497
222,17597,2021-07-03 07:30:00,534,0,534
223,17598,2021-07-03 07:45:00,570,0,570
224,17599,2021-07-03 08:00:00,615,0,615
225,17600,2021-07-03 08:15:00,549,0,549
226,17601,2021-07-03 08:30:00,516,0,516
227,17602,2021-07-03 08:45:00,569,0,569
228,17603,2021-07-03 09:00:00,628,0,628
229,17604,2021-07-03 09:15:00,622,0,622
230,17605,2021-07-03 09:30:00,663,0,663
231,17606,2021-07-03 09:45:00,617,0,617
232,17607,2021-07-03 10:00:00,581,0,581
233,17608,2021-07-03 10:15:00,549,0,549
234,17609,2021-07-03 10:30:00,556,0,556
235,17610,2021-07-03 10:45:00,592,0,592
236,17611,2021-07-03 11:00:00,507,0,507
237,17612,2021-07-03 11:15:00,465,0,465
238,17613,2021-07-03 11:30:00,326,0,326
239,17614,2021-07-03 11:45:00,197,0,197
240,17615,2021-07-03 12:00:00,201,0,201
241,17616,2021-07-03 12:15:00,142,-1,141
242,17617,2021-07-03 12:30:00,176,0,176
243,17618,2021-07-03 12:45:00,62,-6,56
244,17619,2021-07-03 13:00:00,134,-18,116
245,17620,2021-07-03 13:15:00,292,0,292
246,17621,2021-07-03 13:30:00,364,0,364
247,17622,2021-07-03 13:45:00,332,0,332
248,17623,2021-07-03 14:00:00,444,0,444
249,17624,2021-07-03 14:15:00,460,0,460
250,17625,2021-07-03 14:30:00,628,0,628
251,17626,2021-07-03 14:45:00,625,0,625
252,17627,2021-07-03 15:00:00,372,0,372
253,17628,2021-07-03 15:15:00,387,0,387
254,17629,2021-07-03 15:30:00,277,0,277
255,17630,2021-07-03 15:45:00,119,-40,79
256,17631,2021-07-03 16:00:00,390,0,390
257,17632,2021-07-03 16:15:00,442,0,442
258,17633,2021-07-03 16:30:00,485,0,485
259,17634,2021-07-03 16:45:00,534,0,534
260,17635,2021-07-03 17:00:00,569,0,569
261,17636,2021-07-03 17:15:00,590,0,590
262,17637,2021-07-03 17:30:00,579,0,579
263,17638,2021-07-03 17:45:00,575,0,575
264,17639,2021-07-03 18:00:00,607,0,607
265,17640,2021-07-03 18:15:00,518,0,518
266,17641,2021-07-03 18:30:00,605,0,605
267,17642,2021-07-03 18:45:00,567,0,567
268,17643,2021-07-03 19:00:00,581,0,581
269,17644,2021-07-03 19:15:00,610,0,610
270,17645,2021-07-03 19:30:00,617,0,617
271,17646,2021-07-03 19:45:00,648,0,648
272,17647,2021-07-03 20:00:00,599,0,599
273,17648,2021-07-03 20:15:00,608,0,608
274,17649,2021-07-03 20:30:00,633,0,633
275,17650,2021-07-03 20:45:00,629,0,629
276,17651,2021-07-03 21:00:00,654,0,654
277,17652,2021-07-03 21:15:00,666,0,666
278,17653,2021-07-03 21:30:00,645,0,645
279,17654,2021-07-03 21:45:00,691,0,691
280,17655,2021-07-03 22:00:00,650,0,650
281,17656,2021-07-03 22:15:00,625,0,625
282,17657,2021-07-03 22:30:00,682,0,682
283,17658,2021-07-03 22:45:00,620,0,620
284,17659,2021-07-03 23:00:00,664,0,664
285,17660,2021-07-03 23:15:00,670,0,670
286,17661,2021-07-03 23:30:00,649,0,649
287,17662,2021-07-03 23:45:00,653,0,653
288,17663,2021-07-04 00:00:00,670,0,670
289,17664,2021-07-04 00:15:00,637,0,637
290,17665,2021-07-04 00:30:00,623,0,623
291,17666,2021-07-04 00:45:00,650,0,650
292,17667,2021-07-04 01:00:00,627,0,627
293,17668,2021-07-04 01:15:00,636,0,636
294,17669,2021-07-04 01:30:00,658,0,658
295,17670,2021-07-04 01:45:00,646,0,646
296,17671,2021-07-04 02:00:00,629,0,629
297,17672,2021-07-04 02:15:00,633,0,633
298,17673,2021-07-04 02:30:00,632,0,632
299,17674,2021-07-04 02:45:00,626,0,626
300,17675,2021-07-04 03:00:00,626,0,626
301,17676,2021-07-04 03:15:00,611,0,611
302,17677,2021-07-04 03:30:00,660,0,660
303,17678,2021-07-04 03:45:00,620,0,620
304,17679,2021-07-04 04:00:00,620,0,620
305,17680,2021-07-04 04:15:00,640,0,640
306,17681,2021-07-04 04:30:00,605,0,605
307,17682,2021-07-04 04:45:00,581,0,581
308,17683,2021-07-04 05:00:00,588,0,588
309,17684,2021-07-04 05:15:00,619,0,619
310,17685,2021-07-04 05:30:00,592,0,592
311,17686,2021-07-04 05:45:00,568,0,568
312,17687,2021-07-04 06:00:00,591,0,591
313,17688,2021-07-04 06:15:00,576,0,576
314,17689,2021-07-04 06:30:00,571,0,571
315,17690,2021-07-04 06:45:00,545,0,545
316,17691,2021-07-04 07:00:00,528,0,528
317,17692,2021-07-04 07:15:00,504,0,504
318,17693,2021-07-04 07:30:00,489,0,489
319,17694,2021-07-04 07:45:00,430,0,430
320,17695,2021-07-04 08:00:00,416,0,416
321,17696,2021-07-04 08:15:00,409,0,409
322,17697,2021-07-04 08:30:00,312,0,312
323,17698,2021-07-04 08:45:00,434,0,434
324,17699,2021-07-04 09:00:00,451,0,451
325,17700,2021-07-04 09:15:00,395,0,395
326,17701,2021-07-04 09:30:00,294,0,294
327,17702,2021-07-04 09:45:00,86,0,86
328,17703,2021-07-04 10:00:00,265,0,265
329,17704,2021-07-04 10:15:00,261,0,261
330,17705,2021-07-04 10:30:00,296,0,296
331,17706,2021-07-04 10:45:00,199,0,199
332,17707,2021-07-04 11:00:00,250,0,250
333,17708,2021-07-04 11:15:00,280,0,280
334,17709,2021-07-04 11:30:00,322,0,322
335,17710,2021-07-04 11:45:00,326,0,326
336,17711,2021-07-04 12:00:00,415,0,415
337,17712,2021-07-04 12:15:00,436,0,436
338,17713,2021-07-04 12:30:00,406,0,406
339,17714,2021-07-04 12:45:00,367,0,367
340,17715,2021-07-04 13:00:00,248,0,248
341,17716,2021-07-04 13:15:00,342,0,342
342,17717,2021-07-04 13:30:00,361,0,361
343,17718,2021-07-04 13:45:00,434,0,434
344,17719,2021-07-04 14:00:00,463,0,463
345,17720,2021-07-04 14:15:00,475,0,475
346,17721,2021-07-04 14:30:00,481,0,481
347,17722,2021-07-04 14:45:00,515,0,515
348,17723,2021-07-04 15:00:00,572,0,572
349,17724,2021-07-04 15:15:00,517,0,517
350,17725,2021-07-04 15:30:00,436,0,436
351,17726,2021-07-04 15:45:00,445,0,445
352,17727,2021-07-04 16:00:00,453,0,453
353,17728,2021-07-04 16:15:00,440,0,440
354,17729,2021-07-04 16:30:00,428,0,428
355,17730,2021-07-04 16:45:00,441,0,441
356,17731,2021-07-04 17:00:00,521,0,521
357,17732,2021-07-04 17:15:00,502,0,502
358,17733,2021-07-04 17:30:00,475,0,475
359,17734,2021-07-04 17:45:00,531,0,531
360,17735,2021-07-04 18:00:00,527,0,527
361,17736,2021-07-04 18:15:00,573,0,573
362,17737,2021-07-04 18:30:00,557,0,557
363,17738,2021-07-04 18:45:00,561,0,561
364,17739,2021-07-04 19:00:00,568,0,568
365,17740,2021-07-04 19:15:00,618,0,618
366,17741,2021-07-04 19:30:00,606,0,606
367,17742,2021-07-04 19:45:00,585,0,585
368,17743,2021-07-04 20:00:00,572,0,572
369,17744,2021-07-04 20:15:00,581,0,581
370,17745,2021-07-04 20:30:00,605,0,605
371,17746,2021-07-04 20:45:00,607,0,607
372,17747,2021-07-04 21:00:00,648,0,648
373,17748,2021-07-04 21:15:00,641,0,641
374,17749,2021-07-04 21:30:00,669,0,669
375,17750,2021-07-04 21:45:00,624,0,624
376,17751,2021-07-04 22:00:00,667,0,667
377,17752,2021-07-04 22:15:00,620,0,620
378,17753,2021-07-04 22:30:00,642,0,642
379,17754,2021-07-04 22:45:00,610,0,610
380,17755,2021-07-04 23:00:00,620,0,620
381,17756,2021-07-04 23:15:00,632,0,632
382,17757,2021-07-04 23:30:00,645,0,645
383,17758,2021-07-04 23:45:00,641,0,641
384,17759,2021-07-05 00:00:00,619,0,619
385,17760,2021-07-05 00:15:00,580,0,580
386,17761,2021-07-05 00:30:00,655,0,655
387,17762,2021-07-05 00:45:00,631,0,631
388,17763,2021-07-05 01:00:00,627,0,627
389,17764,2021-07-05 01:15:00,637,0,637
390,17765,2021-07-05 01:30:00,568,0,568
391,17766,2021-07-05 01:45:00,647,0,647
392,17767,2021-07-05 02:00:00,613,0,613
393,17768,2021-07-05 02:15:00,594,0,594
394,17769,2021-07-05 02:30:00,601,0,601
395,17770,2021-07-05 02:45:00,623,0,623
396,17771,2021-07-05 03:00:00,588,0,588
397,17772,2021-07-05 03:15:00,600,0,600
398,17773,2021-07-05 03:30:00,580,0,580
399,17774,2021-07-05 03:45:00,617,0,617
400,17775,2021-07-05 04:00:00,608,0,608
401,17776,2021-07-05 04:15:00,612,0,612
402,17777,2021-07-05 04:30:00,612,0,612
403,17778,2021-07-05 04:45:00,573,0,573
404,17779,2021-07-05 05:00:00,597,0,597
405,17780,2021-07-05 05:15:00,665,0,665
406,17781,2021-07-05 05:30:00,667,0,667
407,17782,2021-07-05 05:45:00,651,0,651
408,17783,2021-07-05 06:00:00,723,0,723
409,17784,2021-07-05 06:15:00,718,0,718
410,17785,2021-07-05 06:30:00,743,0,743
411,17786,2021-07-05 06:45:00,704,0,704
412,17787,2021-07-05 07:00:00,674,0,674
413,17788,2021-07-05 07:15:00,751,0,751
414,17789,2021-07-05 07:30:00,698,0,698
415,17790,2021-07-05 07:45:00,580,0,580
416,17791,2021-07-05 08:00:00,620,0,620
417,17792,2021-07-05 08:15:00,677,0,677
418,17793,2021-07-05 08:30:00,532,0,532
419,17794,2021-07-05 08:45:00,634,0,634
420,17795,2021-07-05 09:00:00,667,0,667
421,17796,2021-07-05 09:15:00,653,0,653
422,17797,2021-07-05 09:30:00,642,0,642
423,17798,2021-07-05 09:45:00,455,0,455
424,17799,2021-07-05 10:00:00,553,0,553
425,17800,2021-07-05 10:15:00,628,0,628
426,17801,2021-07-05 10:30:00,680,0,680
427,17802,2021-07-05 10:45:00,628,0,628
428,17803,2021-07-05 11:00:00,689,0,689
429,17804,2021-07-05 11:15:00,699,0,699
430,17805,2021-07-05 11:30:00,768,0,768
431,17806,2021-07-05 11:45:00,776,0,776
432,17807,2021-07-05 12:00:00,560,0,560
433,17808,2021-07-05 12:15:00,477,0,477
434,17809,2021-07-05 12:30:00,676,0,676
435,17810,2021-07-05 12:45:00,744,0,744
436,17811,2021-07-05 13:00:00,671,0,671
437,17812,2021-07-05 13:15:00,501,0,501
438,17813,2021-07-05 13:30:00,452,0,452
439,17814,2021-07-05 13:45:00,407,0,407
440,17815,2021-07-05 14:00:00,319,-1,318
441,17816,2021-07-05 14:15:00,391,0,391
442,17817,2021-07-05 14:30:00,303,0,303
443,17818,2021-07-05 14:45:00,485,0,485
444,17819,2021-07-05 15:00:00,627,0,627
445,17820,2021-07-05 15:15:00,292,0,292
446,17821,2021-07-05 15:30:00,395,0,395
447,17822,2021-07-05 15:45:00,537,0,537
448,17823,2021-07-05 16:00:00,487,0,487
449,17824,2021-07-05 16:15:00,567,0,567
450,17825,2021-07-05 16:30:00,601,0,601
451,17826,2021-07-05 16:45:00,702,0,702
452,17827,2021-07-05 17:00:00,676,0,676
453,17828,2021-07-05 17:15:00,640,0,640
454,17829,2021-07-05 17:30:00,620,0,620
455,17830,2021-07-05 17:45:00,594,0,594
456,17831,2021-07-05 18:00:00,628,0,628
457,17832,2021-07-05 18:15:00,632,0,632
458,17833,2021-07-05 18:30:00,627,0,627
459,17834,2021-07-05 18:45:00,500,0,500
460,17835,2021-07-05 19:00:00,556,0,556
461,17836,2021-07-05 19:15:00,659,0,659
462,17837,2021-07-05 19:30:00,739,0,739
463,17838,2021-07-05 19:45:00,725,0,725
464,17839,2021-07-05 20:00:00,717,0,717
465,17840,2021-07-05 20:15:00,755,0,755
466,17841,2021-07-05 20:30:00,697,0,697
467,17842,2021-07-05 20:45:00,751,0,751
468,17843,2021-07-05 21:00:00,749,0,749
469,17844,2021-07-05 21:15:00,714,0,714
470,17845,2021-07-05 21:30:00,732,0,732
471,17846,2021-07-05 21:45:00,763,0,763
472,17847,2021-07-05 22:00:00,724,0,724
473,17848,2021-07-05 22:15:00,715,0,715
474,17849,2021-07-05 22:30:00,705,0,705
475,17850,2021-07-05 22:45:00,708,0,708
476,17851,2021-07-05 23:00:00,713,0,713
477,17852,2021-07-05 23:15:00,693,0,693
478,17853,2021-07-05 23:30:00,707,0,707
479,17854,2021-07-05 23:45:00,693,0,693
480,17855,2021-07-06 00:00:00,689,0,689
481,17856,2021-07-06 00:15:00,693,0,693
482,17857,2021-07-06 00:30:00,679,0,679
483,17858,2021-07-06 00:45:00,706,0,706
484,17859,2021-07-06 01:00:00,665,0,665
485,17860,2021-07-06 01:15:00,682,0,682
486,17861,2021-07-06 01:30:00,716,0,716
487,17862,2021-07-06 01:45:00,662,0,662
488,17863,2021-07-06 02:00:00,682,0,682
489,17864,2021-07-06 02:15:00,661,0,661
490,17865,2021-07-06 02:30:00,701,0,701
491,17866,2021-07-06 02:45:00,666,0,666
492,17867,2021-07-06 03:00:00,648,0,648
493,17868,2021-07-06 03:15:00,667,0,667
494,17869,2021-07-06 03:30:00,657,0,657
495,17870,2021-07-06 03:45:00,657,0,657
496,17871,2021-07-06 04:00:00,694,0,694
497,17872,2021-07-06 04:15:00,646,0,646
498,17873,2021-07-06 04:30:00,660,0,660
499,17874,2021-07-06 04:45:00,646,0,646
500,17875,2021-07-06 05:00:00,682,0,682
501,17876,2021-07-06 05:15:00,711,0,711
502,17877,2021-07-06 05:30:00,704,0,704
503,17878,2021-07-06 05:45:00,727,0,727
504,17879,2021-07-06 06:00:00,812,0,812
505,17880,2021-07-06 06:15:00,764,0,764
506,17881,2021-07-06 06:30:00,803,0,803
507,17882,2021-07-06 06:45:00,841,0,841
508,17883,2021-07-06 07:00:00,734,0,734
509,17884,2021-07-06 07:15:00,746,0,746
510,17885,2021-07-06 07:30:00,788,0,788
511,17886,2021-07-06 07:45:00,716,0,716
512,17887,2021-07-06 08:00:00,607,0,607
513,17888,2021-07-06 08:15:00,626,0,626
514,17889,2021-07-06 08:30:00,613,0,613
515,17890,2021-07-06 08:45:00,577,0,577
516,17891,2021-07-06 09:00:00,589,0,589
517,17892,2021-07-06 09:15:00,582,0,582
518,17893,2021-07-06 09:30:00,549,0,549
519,17894,2021-07-06 09:45:00,466,0,466
520,17895,2021-07-06 10:00:00,416,0,416
521,17896,2021-07-06 10:15:00,616,0,616
522,17897,2021-07-06 10:30:00,383,0,383
523,17898,2021-07-06 10:45:00,522,0,522
524,17899,2021-07-06 11:00:00,516,0,516
525,17900,2021-07-06 11:15:00,506,0,506
526,17901,2021-07-06 11:30:00,566,0,566
527,17902,2021-07-06 11:45:00,662,0,662
528,17903,2021-07-06 12:00:00,645,0,645
529,17904,2021-07-06 12:15:00,715,0,715
530,17905,2021-07-06 12:30:00,685,0,685
531,17906,2021-07-06 12:45:00,626,0,626
532,17907,2021-07-06 13:00:00,515,0,515
533,17908,2021-07-06 13:15:00,441,0,441
534,17909,2021-07-06 13:30:00,416,0,416
535,17910,2021-07-06 13:45:00,692,0,692
536,17911,2021-07-06 14:00:00,681,0,681
537,17912,2021-07-06 14:15:00,665,0,665
538,17913,2021-07-06 14:30:00,682,0,682
539,17914,2021-07-06 14:45:00,490,0,490
540,17915,2021-07-06 15:00:00,426,0,426
541,17916,2021-07-06 15:15:00,642,0,642
542,17917,2021-07-06 15:30:00,546,0,546
543,17918,2021-07-06 15:45:00,188,0,188
544,17919,2021-07-06 16:00:00,445,0,445
545,17920,2021-07-06 16:15:00,239,0,239
546,17921,2021-07-06 16:30:00,293,0,293
547,17922,2021-07-06 16:45:00,298,0,298
548,17923,2021-07-06 17:00:00,320,0,320
549,17924,2021-07-06 17:15:00,305,0,305
550,17925,2021-07-06 17:30:00,333,0,333
551,17926,2021-07-06 17:45:00,401,0,401
552,17927,2021-07-06 18:00:00,489,0,489
553,17928,2021-07-06 18:15:00,489,0,489
554,17929,2021-07-06 18:30:00,614,0,614
555,17930,2021-07-06 18:45:00,479,0,479
556,17931,2021-07-06 19:00:00,477,0,477
557,17932,2021-07-06 19:15:00,559,0,559
558,17933,2021-07-06 19:30:00,605,0,605
559,17934,2021-07-06 19:45:00,634,0,634
560,17935,2021-07-06 20:00:00,682,0,682
561,17936,2021-07-06 20:15:00,732,0,732
562,17937,2021-07-06 20:30:00,658,0,658
563,17938,2021-07-06 20:45:00,725,0,725
564,17939,2021-07-06 21:00:00,726,0,726
565,17940,2021-07-06 21:15:00,706,0,706
566,17941,2021-07-06 21:30:00,731,0,731
567,17942,2021-07-06 21:45:00,691,0,691
568,17943,2021-07-06 22:00:00,735,0,735
569,17944,2021-07-06 22:15:00,723,0,723
570,17945,2021-07-06 22:30:00,696,0,696
571,17946,2021-07-06 22:45:00,701,0,701
572,17947,2021-07-06 23:00:00,705,0,705
573,17948,2021-07-06 23:15:00,687,0,687
574,17949,2021-07-06 23:30:00,688,0,688
575,17950,2021-07-06 23:45:00,681,0,681
576,17951,2021-07-07 00:00:00,670,0,670
577,17952,2021-07-07 00:15:00,671,0,671
578,17953,2021-07-07 00:30:00,705,0,705
